,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,cond_num,grade_num,view_num,bed/bath,avg_fl_space,water_bool,base_bool,renovate_bool,City,Population_x,city_pop,98002,98003,98004,98005,98006,98007,98008,98010,98011,98014,98019,98022,98023,98024,98027,98028,98029,98030,98031,98032,98033,98034,98038,98039,98040,98042,98045,98052,98053,98055,98056,98058,98059,98065,98070,98072,98074,98075,98077,98092,98102,98103,98105,98106,98107,98108,98109,98112,98115,98116,98117,98118,98119,98122,98125,98126,98133,98136,98144,98146,98148,98155,98166,98168,98177,98178,98188,98198,98199
5834,315500.0,3.0,2.0,1160.0,10079.0,1.0,NO,1160.0,0.0,1986,0,98019,1130.0,10087.0,2,5,0,1.5,1160.0,0,0,0,Duvall,10725,10725,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5835,350000.0,2.0,1.0,1070.0,2880.0,1.0,NO,1070.0,0.0,1902,0,98102,2030.0,2880.0,2,5,0,2.0,1070.0,0,0,0,Seattle,20756,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5837,425000.0,3.0,1.75,1530.0,9800.0,1.0,NO,1530.0,0.0,1958,0,98133,1660.0,9800.0,3,4,0,1.7142857142857142,1530.0,0,0,0,Seattle,44555,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5838,190000.0,3.0,1.75,1270.0,7875.0,1.0,NO,1270.0,0.0,1980,0,98030,1830.0,7210.0,3,5,0,1.7142857142857142,1270.0,0,0,0,Kent,33769,147876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5839,374000.0,3.0,1.75,1510.0,18439.0,1.0,NO,1510.0,0.0,1971,0,98027,1600.0,34326.0,3,4,0,1.7142857142857142,1510.0,0,0,0,Issaquah,26141,50489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5840,292000.0,2.0,1.0,880.0,5500.0,1.0,NO,880.0,0.0,1904,0,98118,1080.0,5500.0,2,4,0,2.0,880.0,0,0,0,Seattle,42731,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5841,546500.0,3.0,2.5,1410.0,2675.0,1.0,NO,820.0,590.0,1985,0,98117,1410.0,4013.0,2,4,0,1.2,820.0,0,1,0,Seattle,31365,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5842,82000.0,3.0,1.0,860.0,10426.0,1.0,NO,860.0,0.0,1954,0,98146,1140.0,11250.0,2,7,0,3.0,860.0,0,0,0,Seattle,25922,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5843,219900.0,3.0,1.0,860.0,10426.0,1.0,NO,860.0,0.0,1954,0,98146,1140.0,11250.0,2,5,0,3.0,860.0,0,0,0,Seattle,25922,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5844,440000.0,3.0,1.0,1210.0,5750.0,1.0,NO,1210.0,0.0,1910,0,98136,1160.0,5000.0,2,3,0,3.0,806.6666666666666,0,0,0,Seattle,14770,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5845,453000.0,3.0,1.75,1430.0,20193.0,1.0,NO,1430.0,0.0,1955,0,98006,2140.0,18364.0,2,5,0,1.7142857142857142,1430.0,0,0,0,Bellevue,36364,131324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5847,359950.0,3.0,2.75,2540.0,8604.0,2.0,NO,2540.0,0.0,1991,0,98092,2260.0,7438.0,3,5,0,1.0909090909090908,1270.0,0,0,0,Auburn,39816,103374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5848,616000.0,4.0,2.5,2490.0,12929.0,2.0,NO,2490.0,0.0,1983,0,98074,2440.0,12929.0,4,3,0,1.6,1245.0,0,0,0,Sammamish,25748,46463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5849,245000.0,2.0,1.0,670.0,2356.0,1.0,NO,670.0,0.0,1960,0,98144,1220.0,1740.0,2,4,0,2.0,670.0,0,0,0,Seattle,26881,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5850,296000.0,2.0,2.0,1320.0,2040.0,3.0,NO,1320.0,0.0,1997,0,98125,1430.0,2040.0,2,5,0,1.0,440.0,0,0,0,Seattle,37081,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5851,193000.0,2.0,1.0,950.0,9000.0,1.0,NO,950.0,0.0,1924,0,98106,1000.0,8280.0,3,4,0,2.0,950.0,0,0,0,Seattle,22873,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5852,456000.0,3.0,2.0,1870.0,8442.0,1.0,NO,1060.0,810.0,1927,0,98117,1640.0,6174.0,2,5,0,1.5,706.6666666666666,0,1,0,Seattle,31365,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5853,382000.0,3.0,3.25,1410.0,1253.0,3.0,NO,1410.0,0.0,2005,0,98103,1410.0,1253.0,3,3,0,0.9230769230769231,470.0,0,0,0,Seattle,45911,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5854,315000.0,3.0,2.0,1900.0,9513.0,1.0,NO,1900.0,0.0,1995,0,98023,1790.0,8028.0,3,4,0,1.5,1900.0,0,0,0,Federal Way,47510,91661,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5855,597500.0,4.0,3.0,1890.0,35280.0,1.0,NO,1510.0,380.0,1979,0,98052,2730.0,34525.0,3,3,0,1.3333333333333333,1510.0,0,1,0,Redmond,58442,77226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5856,220000.0,3.0,2.5,1980.0,11900.0,2.0,NO,1980.0,0.0,1990,0,98092,2130.0,9933.0,3,5,0,1.2,990.0,0,0,0,Auburn,39816,103374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5857,340000.0,4.0,2.5,3020.0,8750.0,1.0,NO,1710.0,1310.0,1960,0,98188,1900.0,8750.0,3,5,0,1.6,1710.0,0,1,0,Seattle,23111,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5858,620000.0,4.0,2.5,2980.0,210395.0,2.0,NO,2980.0,0.0,2001,0,98045,2530.0,45596.0,3,7,3,1.6,1490.0,0,0,0,North Bend,13888,13888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5859,575000.0,3.0,1.75,1580.0,11750.0,1.0,NO,1180.0,400.0,1951,0,98118,2150.0,11750.0,3,3,0,1.7142857142857142,1180.0,0,1,0,Seattle,42731,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5860,285000.0,3.0,2.5,2090.0,10834.0,1.0,NO,1360.0,730.0,1987,0,98003,1750.0,8595.0,2,5,0,1.2,1360.0,0,1,0,Federal Way,44151,91661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5861,306500.0,3.0,1.5,1100.0,8140.0,1.0,NO,1100.0,0.0,1965,0,98059,1430.0,7700.0,2,3,0,2.0,1100.0,0,0,0,Renton,34463,141407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5862,325000.0,3.0,2.5,1870.0,3480.0,2.0,NO,1870.0,0.0,2002,0,98056,2160.0,3480.0,3,5,0,1.2,935.0,0,0,0,Renton,32489,141407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5863,256500.0,3.0,2.0,1320.0,8568.0,1.0,NO,1320.0,0.0,1993,0,98042,1600.0,8463.0,2,5,0,1.5,1320.0,0,0,0,Kent,43673,147876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5864,473000.0,5.0,3.5,3430.0,6872.0,2.0,NO,2830.0,600.0,2002,0,98031,3650.0,6600.0,3,4,0,1.4285714285714286,1415.0,0,1,0,Kent,36581,147876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5865,305000.0,3.0,1.0,1710.0,19115.0,1.0,NO,1710.0,0.0,1986,0,98014,1650.0,15144.0,2,5,1,3.0,1710.0,0,0,0,Carnation,6765,6765,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5866,317000.0,4.0,2.5,2160.0,8049.0,2.0,NO,2160.0,0.0,1988,0,98001,2490.0,8995.0,2,6,0,1.6,1080.0,0,0,0,Auburn,31911,103374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5867,450000.0,3.0,1.75,1400.0,13775.0,1.0,NO,1400.0,0.0,1963,0,98028,2200.0,10450.0,2,4,0,1.7142857142857142,1400.0,0,0,0,Kenmore,20419,20419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5868,225000.0,2.0,2.5,1560.0,5333.0,1.0,NO,780.0,780.0,1947,0,98055,1010.0,4800.0,2,4,0,0.8,780.0,0,1,0,Renton,21904,141407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5869,500000.0,5.0,2.0,2300.0,7897.0,2.0,NO,2300.0,0.0,1956,0,98133,2030.0,7902.0,2,3,0,2.5,920.0,0,0,0,Seattle,44555,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5870,207000.0,2.0,1.0,820.0,4860.0,1.0,NO,820.0,0.0,1955,0,98118,1240.0,6000.0,2,5,0,2.0,820.0,0,0,0,Seattle,42731,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5871,542000.0,4.0,1.0,1540.0,5000.0,1.0,NO,1090.0,450.0,1922,0,98115,1590.0,5000.0,2,4,0,4.0,726.6666666666666,0,1,0,Seattle,46206,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5872,725000.0,4.0,2.75,2420.0,10962.0,1.0,NO,1530.0,890.0,1977,0,98007,2620.0,13200.0,4,4,0,1.4545454545454546,1530.0,0,1,0,Bellevue,24889,131324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5873,314950.0,3.0,2.5,1690.0,4533.0,2.0,NO,1690.0,0.0,2003,0,98038,1830.0,5175.0,2,5,0,1.2,845.0,0,0,0,Maple Valley,31171,31171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5874,500000.0,3.0,1.75,1640.0,47044.0,1.0,NO,1640.0,0.0,1989,0,98014,2280.0,200811.0,2,4,0,1.7142857142857142,1640.0,0,0,0,Carnation,6765,6765,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5875,689000.0,3.0,1.75,2200.0,9840.0,1.0,NO,1500.0,700.0,1978,0,98006,2410.0,9623.0,2,5,0,1.7142857142857142,1500.0,0,1,0,Bellevue,36364,131324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5876,360000.0,3.0,1.5,1060.0,6232.0,1.0,NO,1060.0,0.0,1968,0,98118,1120.0,5379.0,2,5,0,2.0,1060.0,0,0,0,Seattle,42731,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5877,239950.0,2.0,1.0,1280.0,5500.0,1.0,NO,1280.0,0.0,1949,0,98118,1270.0,5500.0,2,3,0,2.0,1280.0,0,0,0,Seattle,42731,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5878,577500.0,2.0,2.5,2330.0,3000.0,2.0,NO,2330.0,0.0,1915,1994,98144,1760.0,4000.0,2,5,0,0.8,1165.0,0,0,1,Seattle,26881,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5879,516000.0,4.0,2.75,2210.0,10800.0,1.0,NO,1170.0,1040.0,1997,0,98074,2210.0,10800.0,2,4,0,1.4545454545454546,1170.0,0,1,0,Sammamish,25748,46463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5880,1220000.0,4.0,2.75,3670.0,15400.0,2.0,NO,3670.0,0.0,1986,0,98006,3370.0,13300.0,4,3,0,1.4545454545454546,1835.0,0,0,0,Bellevue,36364,131324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5881,1660000.0,4.0,3.5,3080.0,4815.0,2.0,NO,2300.0,780.0,1937,2009,98199,2910.0,5350.0,2,4,0,1.1428571428571428,1150.0,0,1,1,Seattle,19686,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5882,315000.0,2.0,1.0,770.0,6731.0,1.0,NO,770.0,0.0,1943,0,98155,1120.0,9212.0,2,5,0,2.0,770.0,0,0,0,Seattle,32778,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5883,250000.0,4.0,1.5,1220.0,4900.0,1.0,NO,1220.0,0.0,1942,0,98118,1410.0,3000.0,3,4,0,2.6666666666666665,1220.0,0,0,0,Seattle,42731,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5884,925000.0,4.0,2.5,2910.0,48351.0,1.0,NO,1910.0,1000.0,1967,0,98005,2760.0,43560.0,2,4,0,1.6,1910.0,0,1,0,Bellevue,17714,131324,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5885,500000.0,3.0,1.75,1220.0,7370.0,1.0,NO,1220.0,0.0,1964,0,98008,1580.0,8213.0,3,6,0,1.7142857142857142,1220.0,0,0,0,Bellevue,24411,131324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5886,235000.0,3.0,1.0,960.0,5030.0,1.0,NO,960.0,0.0,1955,0,98118,1460.0,5400.0,3,4,0,3.0,960.0,0,0,0,Seattle,42731,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5887,545000.0,3.0,1.0,960.0,5030.0,1.0,NO,960.0,0.0,1955,0,98118,1460.0,5400.0,3,4,0,3.0,960.0,0,0,0,Seattle,42731,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5888,350000.0,3.0,1.0,1010.0,9360.0,1.0,NO,1010.0,0.0,1981,0,98033,1470.0,9360.0,2,4,0,3.0,1010.0,0,0,0,Kirkland,34338,74745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5889,320000.0,2.0,2.25,1550.0,1827.0,2.0,NO,1550.0,0.0,2008,0,98106,1420.0,1826.0,2,5,0,0.8888888888888888,775.0,0,0,0,Seattle,22873,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5890,452000.0,5.0,2.5,5067.0,13315.0,1.0,NO,3154.0,1913.0,1968,0,98003,2860.0,13957.0,2,7,0,2.0,3154.0,0,1,0,Federal Way,44151,91661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5891,875000.0,3.0,2.0,2350.0,6000.0,1.0,NO,1990.0,360.0,1922,0,98102,2010.0,5040.0,2,4,0,1.5,1326.6666666666667,0,1,0,Seattle,20756,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5892,319000.0,4.0,2.5,2510.0,7992.0,1.0,NO,1610.0,900.0,1978,0,98032,2030.0,7992.0,3,6,0,1.6,1610.0,0,1,0,Kent,33853,147876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5893,455000.0,3.0,1.75,890.0,3800.0,1.0,NO,750.0,140.0,1926,0,98115,1280.0,3800.0,2,5,0,1.7142857142857142,500.0,0,1,0,Seattle,46206,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
